0	0	1	0	1.215	0	0	0	0.63	0	1.035	0	0.54	1.215	0	12.51	1.53	1.35	0	13.8209	0	0	0	3.137	0	0.405	0	1.2147	9402.2689	0	7.808	0	0	0	546.39	0	0	0	96.93	0	2.07	0	29.7	21717.45	0	104.58	1.53	1.35	0	16.16	0	0	0	1.896	0	0.0667	0	0.9093	19.2947	0	0.6773	0.0347	0.028	0	60	0	0	0	123.6932	0	7203.1243	0	510	60	0	778.8453	0	0	0	1.1584	0	0	0	1.0898	0	1.1443	0	1.1065	1.1186	0	1.0467	1.0945	1.0738	0	39.0064	0	0	0	10.803	0	2.5	0	9.2162	8.3377	0	3.8551	1.4444	1.375	0	0.3733	0	0	0	0.2533	0	0.0089	0	0.12	0.0178	0	0.0356	0.0044	0.0044	0	0.024284	0	0	0	0.004308	0	0.000092	0	0.00132	0.96522	0	0.004648	0.000068	0.00006	8.325	1.1089	0.0849	0.0677	2001	1921	1927.34	6	3	3	4	3	2	2	1	1	2	2	3	3	7	1	1	2	3	5	4	5	5	3	2	1	1	3	0	0	0	0
0	1	0	1.98	0.99	0.45	0.675	0.54	0.72	0.54	0	0	0.63	0.81	19.26	2.97	0	0	3.5016	19.2285	1.6303	0.2585	0.09	0.9353	1.1317	0	0	0.7556	39.295	55.1809	3130.2245	0	0	14.49	968.4	8.91	3.06	1.08	14.04	11.88	0	0	64.71	2041.47	825.03	18546.93	0	0	0.184	27.2693	0.2667	0.1093	0.032	0.38	0.3693	0	0	2.0747	23.5827	6.3827	40.3307	0	0	662.8016	67.082	1958.9793	223.2777	5984.7556	1497.8985	697.7822	0	0	175.6231	84.8528	201.2461	60	0	0	1.0786	1.1355	1.0699	1.1478	1.0452	1.0945	1.1065	0	0	1.1141	1.1217	1.1524	1.1385	0	0	2.6538	49.3269	5	3.4167	1.7143	5.72	6.087	0	0	14.4444	29.5629	12.6406	17.5859	0	0	0.0178	1.4489	0.0311	0.0178	0.0089	0.0578	0.0578	0	0	0.3111	1.2756	0.0978	0.0889	0	0	0.000644	0.04304	0.000396	0.000136	0.000048	0.000624	0.000528	0	0	0.002876	0.090732	0.036668	0.824308	0	0	19.934	1.1286	0.0625	0.3091	2003	959	959.01	4.1	2	2	2	2	2	1	1	1	1	2	2	3	5	1	1	2	3	5	5	5	5	4	2	2	1	3	0	0	0	0
0	1	0	0	1.71	0.675	0.585	0	0.72	0	0	0	0.45	1.53	0	51.705	0	0	0	32.5345	1.3681	0.045	0	0.6868	0	0	0	0.1728	1083.5409	0	223.5329	0	0	0	383.49	23.13	1.17	0	8.19	0	0	0	3.78	16823.61	0	5256.63	0	0	0	8.244	0.6053	0.0373	0	0.2213	0	0	0	0.1507	23.5253	0	19.5867	0	0	0	60	92.4342	180	0	583.9757	0	0	0	1249.894	67.082	0	233.3452	0	0	0	1.176	1.1138	1.0708	0	1.0882	0	0	0	1.1178	1.0945	0	1.1117	0	0	0	23.6565	6.8788	1.75	0	4.15	0	0	0	4.3846	11.1075	0	15.6012	0	0	0	0.1378	0.08	0.0089	0	0.0356	0	0	0	0.0356	0.4756	0	0.1689	0	0	0	0.017044	0.001028	0.000052	0	0.000364	0	0	0	0.000168	0.747716	0	0.233628	0	0	10.8195	1.1091	0.064	0.386	2004	1361	1359.92	.6	3	3	3	2	2	1	1	1	2	2	2	3	5	1	1	2	3	5	5	5	5	4	2	2	1	3	0	0	0	0
1	0	0	0.81	1.17	0	0	0	0	0.54	0	0	0.9	0.72	58.05	48.87	0	0	0.153	9.2854	0	0	0	0	0	0	0	1.2606	47.7608	81.7234	6752.5575	0	0	2.25	600.21	0	0	0	0	0.54	0	0	21.96	2280.33	2317.23	17277.48	0	0	0.08	18.9067	0	0	0	0	0.0213	0	0	0.5733	18.94	9.2	29.9907	0	0	84.8528	60	0	0	0	0	0	0	0	94.8683	94.8683	390	60	0	0	1.1347	1.152	0	0	0	0	1.1141	0	0	1.117	1.1171	1.095	1.1415	0	0	3	43.4146	0	0	0	0	1.6	0	0	6.7188	22.5266	11.3209	13.6249	0	0	0.0133	0.72	0	0	0	0	0.0044	0	0	0.0667	1.4311	0.1289	0.0222	0	0	0.0001	0.026676	0	0	0	0	0.000024	0	0	0.000976	0.101348	0.102988	0.767888	0	0	15.571	1.1283	0.0657	0.3888	2005	1042	1042.55	3.6	3	3	3	2	1	1	1	1	1	2	2	3	5	1	1	2	3	5	5	5	5	4	2	2	1	3	0	0	0	0
1	0	0	0.72	9.18	0	0	0	0.675	0	0	0	0.81	0.81	0	0	0	0	0.18	0	0	0	0	0.3726	0	0	0	7.2621	5399.5501	0	0	0	0	1.44	9.18	0	0	0	9.54	0	0	0	788.94	21690.9	0	0	0	0	0.0373	0.0987	0	0	0	0.3013	0	0	0	19.2413	19.572	0	0	0	0	5163.1386	0	0	0	0	404.504	0	0	0	67.082	67.082	0	0	0	0	1.0494	1.1281	0	0	0	1.0948	0	0	0	1.1347	1.1065	0	0	0	0	1.75	2	0	0	0	5.381	0	0	0	38.5851	8.4481	0	0	0	0	0.0089	0.0044	0	0	0	0.0533	0	0	0	1.6133	0.0667	0	0	0	0	0.000064	0.000408	0	0	0	0.000424	0	0	0	0.035064	0.96404	0	0	0	0	8.3595	1.1283	0.0593	0.0694	2003	1488	1487.93	1.3	4	3	5	3	2	1	1	1	2	2	3	4	7	1	1	2	3	4	3	5	4	3	2	2	1	3	0	0	0	0
0	0	1	1.305	2.925	0.45	0	0	1.17	0.99	0	0	0.495	0.72	18.81	8.955	0.54	0.765	4.6762	20.1289	0.299	0	0	3.6264	0	0	0	0.1939	4491.8942	43.6417	21.4039	0.0424	1.8466	19.8	381.87	3.42	0	0	215.37	0.99	0	0	5.94	21120.75	394.38	277.83	1.71	77.94	0.2667	8.792	0.112	0	0	3.9413	0.0187	0	0	0.2293	19.552	5.7733	2.2307	0.0613	2.2333	4562.3624	60	3081.1037	0	0	155.7775	0	0	0	632.8507	60	1074.1508	228.6932	6303.499	78.541	1.1062	1.2316	1.1065	0	0	1.0825	1.0117	0	0	1.1065	1.1187	1.2245	1.1024	1.1141	1.1223	3.3667	25.2443	3.2308	0	0	15.1122	1	0	0	5.0588	8.5212	16.2782	7.9554	2.5556	14.3051	0.0267	0.1689	0.0222	0	0	0.4267	0.0044	0	0	0.0444	0.0933	0.04	0.0711	0.0133	0.2311	0.00088	0.016972	0.000152	0	0	0.009572	0.000044	0	0	0.000264	0.9387	0.017528	0.012348	0.000076	0.003464	9.102	1.1087	0.0748	0.118	2004	1462	1430.67	1.2	3	3	4	3	2	1	1	1	2	2	3	3	6	1	1	2	3	5	5	5	4	3	2	1	1	3	0	0	0	0
0	0	1	0.45	0	0.585	0	0	0.99	0	0	0	0.63	1.17	3.33	23.67	6.255	4.05	0	56.4458	0.045	0	0	2.985	0	0	0	0.7961	5014.9875	0	15.1505	2.8334	2.9632	0.45	674.73	1.17	0	0	249.21	0	0	0	79.56	21023.1	3.33	388.44	34.65	45.36	0.0133	19.312	0.04	0	0	6.384	0	0	0	2.552	29.7467	0.0707	2.2867	0.592	1.0853	0	60	271.6616	0	0	121.8466	0	0	0	150	60	0	339.4113	78.541	94.8683	1.0265	1.1694	1.0888	0	0	1.1337	0	0	0	1.1214	1.1319	1.1601	1.0492	1.1502	1.2104	1	41.7586	1.875	0	0	22.6132	0	0	0	16	12.5222	2.1538	6.5682	5.55	9.1556	0.0044	0.2267	0.0089	0	0	0.5067	0	0	0	0.36	0.0622	0.0044	0.0667	0.0267	0.04	0.00002	0.029988	0.000052	0	0	0.011076	0	0	0	0.003536	0.93436	0.000148	0.017264	0.00154	0.002016	12.6405	1.1351	0.0699	0.1256	2003	1926	1944.38	14.7	3	3	4	3	2	2	1	1	2	2	3	3	7	1	1	2	3	5	5	5	5	3	2	1	1	3	0	0	0	0
0	1	0	1.26	0.99	0.9	0.585	0.63	0.765	0	0.45	0.72	0.495	0.99	17.46	24.66	0.99	0.9	21.2532	32.0497	1.8718	0.2057	0	0.8124	0.7802	0	0	0.225	278.5676	11.0056	791.8982	16.4461	2.7599	168.75	1071.72	56.52	3.96	0.63	23.49	39.78	0.45	0.72	3.51	7830.9	49.59	12831.66	366.3	52.02	2.748	23.6987	1.7547	0.12	0.016	0.596	1.1173	0.0213	0.0293	0.128	30.9027	0.9307	32.724	6.392	1.3813	201.2461	67.082	144.4171	3902.757	0	284.605	429.5346	0	0	512.6402	67.082	894.986	60	67.082	271.6616	1.1066	1.1455	1.1365	1.0785	1.0287	1.0877	1.0831	1.1383	1.1497	1.092	1.1218	1.2124	1.1214	1.1094	1.1383	11.931	40.726	13.1569	3.2143	1	6.7879	9.7907	1.6	1.8333	3.6923	20.261	7.5106	16.9749	18.8281	10.5918	0.08	0.8133	0.1511	0.0267	0.0044	0.0978	0.1822	0.0044	0.0044	0.0267	1.1644	0.0133	0.2	0.32	0.1111	0.0075	0.047632	0.002512	0.000176	0.000028	0.001044	0.001768	0.00002	0.000032	0.000156	0.34804	0.002204	0.570296	0.01628	0.002312	20.23	1.1246	0.0663	0.551	2003	1096	1089.35	2.9	3	3	4	2	1	1	1	1	2	2	3	3	6	1	1	3	4	6	5	5	4	3	2	2	1	3	0	0	0	0
0	1	0	2.25	1.17	0.72	0	0	0	0.72	0.585	0	0.81	0.72	2.52	9.63	2.79	0.72	1.8	2.9695	0	0	0	0	0.1477	0.135	0	0.4094	75.8832	5.494	3951.4887	1.1479	0.5623	4.5	767.7	0.72	0	0	0	4.95	1.17	0	5.76	3690.63	27	17986.59	6.21	4.77	0.044	24.752	0.0267	0	0	0	0.1587	0.0373	0	0.2293	22.7053	0.4507	37.0987	0.176	0.156	13323.817	60	0	0	0	0	3313.6083	6796.7713	0	553.1727	123.6932	966.0745	67.082	60	67.082	1.0356	1.1515	1.1283	0	0	0	1.0901	1.0655	0	1.1383	1.1141	1.1532	1.0779	1.1171	1.1141	1.4667	50.3135	1.6667	0	0	0	4	1.75	0	5.375	21.7389	5	16.2693	3.8824	4	0.0089	1.5156	0.0044	0	0	0	0.0311	0.0089	0	0.0311	1.1733	0.0222	0.0667	0.0133	0.0222	0.0002	0.03412	0.000032	0	0	0	0.00022	0.000052	0	0.000256	0.164028	0.0012	0.799404	0.000276	0.000212	17.094	1.1347	0.0651	0.3329	2005	1163	1164.8	1.1	3	3	4	2	2	1	1	1	2	2	3	3	6	1	1	3	3	6	5	5	4	3	2	2	1	3	0	0	0	0
0	1	0	0.45	1.53	0	0	0	0	0	0	0	0.63	0.765	0	162.63	0	0	0	1.6437	0	0	0	0	0	0	0	0.281	3980.0872	0	229.748	0	0	0.45	7.38	0	0	0	0	0	0	0	15.75	20737.26	0	1739.16	0	0	0.0187	0.2333	0	0	0	0	0	0	0	0.572	5.092	0	4.66	0	0	0	752.3962	0	0	0	0	0	0	0	496.5884	114.0833	0	642.028	0	0	1.1065	1.1733	0	0	0	0	0	0	0	1.1347	1.0849	0	1.15	0	0	1.4	4.6842	0	0	0	0	0	0	0	8	2.9157	0	6.638	0	0	0.0044	0.0133	0	0	0	0	0	0	0	0.0933	0.1156	0	0.04	0	0	0.00002	0.000328	0	0	0	0	0	0	0	0.0007	0.921656	0	0.077296	0	0	2.983	1.1082	0.0556	0.1446	2002	1221	1217.22	.6	2	2	2	2	1	1	1	1	1	2	2	2	4	1	1	2	3	5	5	5	5	4	2	2	1	3	0	0	0	0
1	0	0	0.945	2.79	1.71	0.63	0.945	0.63	0.63	0.81	0	0.9	0.81	0	14.445	1.44	0	0.225	10.1675	6.4845	0.3367	0.405	0.9734	0.5094	2.1717	0	109.2054	807.5064	0	78.9198	0	0	1.89	213.3	75.78	6.21	1.89	15.3	48.96	646.92	0	6614.19	14495.31	0	377.37	2.88	0	0.0507	5.4373	2.0573	0.2107	0.04	0.4307	1.588	15.3693	0	90.3627	79.0027	0	3.1093	0.088	0	13953.2254	60	67.082	134.1641	189.7367	1440.5047	152.9706	90	0	67.082	67.082	0	162.4643	1081.6654	0	1.0878	1.2193	1.1883	1.1065	1.0292	1.1114	1.1065	1.1055	0	1.1376	1.1214	0	1.2084	1.1511	0	1.9	21	13.1525	4.6471	1.5	6	12.766	34.0353	0	62.8471	37.7771	0	8.9692	2.75	0	0.0089	0.1244	0.0667	0.04	0.0089	0.0622	0.28	1.7733	0	2.1378	0.92	0	0.0356	0.0089	0	0.000084	0.00948	0.003368	0.000276	0.000084	0.00068	0.002176	0.028752	0	0.293964	0.644236	0	0.016772	0.000128	0	38.0775	1.1179	0.0639	0.4973	2005	1742	1732.21	11.7	4	4	5	4	2	1	1	1	2	2	4	5	8	1	2	3	3	4	4	5	5	3	2	2	2	3	2	0	0	0
0	0	1	0	0.99	0.63	0.63	0	0.54	0.81	0	0	0.63	0.81	16.11	5.4	0	0	0	24.3205	0.2214	0	0	0.216	0.3089	0	0	0.5801	904.0082	22.6122	631.2138	0	0	0	861.84	6.75	0.63	0	3.51	7.83	0	0	59.76	15968.07	255.24	5336.37	0	0	0	25.744	0.2293	0.0213	0	0.1093	0.2347	0	0	2.224	42.3693	3.2493	28.0027	0	0	0	67.082	917.2134	0	0	724.9828	1087.0603	0	0	169.7056	67.082	386.7345	60	0	0	0	1.1596	1.1026	1.0945	0	1.0901	1.0996	0	0	1.1347	1.1267	1.2344	1.166	0	0	0	49.4031	4.7778	1.3333	0	3.1538	4.6316	0	0	16.1154	19.6548	11.5607	22.0676	0	0	0	1.1644	0.0444	0.0044	0	0.0222	0.04	0	0	0.3244	0.8578	0.0444	0.1467	0	0	0	0.038304	0.0003	0.000028	0	0.000156	0.000348	0	0	0.002656	0.709692	0.011344	0.237172	0	0	20.1595	1.1414	0.0684	0.4385	2004	1337	1329.81	3.7	3	2	4	3	2	1	1	1	2	2	3	3	6	1	1	2	3	5	5	5	4	3	2	1	1	3	0	0	0	0
1	0	0	0.99	0	0	0	0	0.675	0	0	0	0.72	0.585	0	0	0	0	0.36	0	0	0	0	9.3104	0	0	0	4.2425	5219.5098	0	0	0	0	1.98	0	0	0	0	201.06	0	0	0	718.47	21578.49	0	0	0	0	0.0453	0	0	0	0	3.496	0	0	0	21.136	24.5173	0	0	0	0	4925.2107	0	0	0	0	159.8528	0	0	0	67.082	60	0	0	0	0	1.0588	0	0	0	0	1.1046	0	0	0	1.1383	1.1065	0	0	0	0	1.7	0	0	0	0	13.8842	0	0	0	44.5419	10.3459	0	0	0	0	0.0089	0	0	0	0	0.3911	0	0	0	1.8	0.0711	0	0	0	0	0.000088	0	0	0	0	0.008936	0	0	0	0.031932	0.959044	0	0	0	0	10.224	1.1289	0.063	0.0791	2005	1308	1307.62	.9	3	3	3	2	2	1	1	1	2	2	3	3	5	1	1	2	3	5	4	5	4	3	2	1	1	3	0	0	0	0
1	0	0	0.63	1.755	1.575	0.72	0	2.52	0.63	1.08	0.54	0.63	0.18	18.18	21.96	0.585	0.99	0.5564	5.195	1.859	0	0	0	0	6.0966	0.3753	0.5537	8614.8361	0.72	20.5449	0.2942	13.2357	2.79	96.12	51.84	0.72	0	2.52	0.63	157.23	16.38	169.92	21541.59	36.36	269.55	2.79	151.56	0.072	3.3853	1.8853	0.024	0	0.064	0.024	3.724	0.5733	6.056	18.728	0.2427	2.072	0.12	2.2267	5859.1467	263.11	249.9687	0	0	0	0	84.8528	185.7775	120	60	12808.6299	1034.4564	138.4733	84.8528	1.064	1.2055	1.207	1.1046	0	1.1616	1.1214	1.1135	1.1103	1.117	1.0157	1.0775	1.1288	1.1803	1.1415	2.25	19.2727	14.7292	1.5	0	2.1818	1.5	16.8571	8.1111	26.1724	8.1297	2.2195	7.2273	3.75	10.2289	0.0133	0.1333	0.1067	0.0044	0	0.0044	0.0044	0.2178	0.1156	0.9467	0.0222	0.0089	0.04	0.0178	0.0933	0.000124	0.004272	0.002304	0.000032	0	0.000112	0.000028	0.006988	0.000728	0.007552	0.957404	0.001616	0.01198	0.000124	0.006736	8.3495	1.1258	0.061	0.0831	2003	1372	1370.31	.6	3	3	4	3	2	1	1	1	2	2	3	3	6	1	1	2	3	5	5	4	3	3	2	1	1	3	1	0	0	0
0	0	1	1.665	1.26	0.63	0	0	0.945	0.54	0.45	0	0	0.9	18.18	55.485	0	0	1.6945	40.8462	0	0	0	1.0911	0.2012	0	0	0	638.5753	13.6005	463.3028	0	0	21.69	868.23	0.63	0	0	24.66	9.54	0.45	0	0	14112.09	87.39	7375.32	0	0	0.336	23.8	0.0213	0	0	0.588	0.2867	0.0133	0	0	41.0187	1.3547	28.28	0	0	634.92	60	0	0	0	260.0752	1611.3659	0	0	0	60	4409.9735	60	0	0	1.0584	1.1653	1.0945	0	0	1.1	1.048	1.0265	0	0	1.1199	1.232	1.1232	0	0	3.9375	45.6345	1.3333	0	0	6.5588	5.1429	1	0	0	20.0922	8.0794	19.2059	0	0	0.0444	0.5422	0.0044	0	0	0.0711	0.0667	0.0044	0	0	0.9511	0.0178	0.24	0	0	0.000964	0.038588	0.000028	0	0	0.001096	0.000424	0.00002	0	0	0.627204	0.003884	0.327792	0	0	18.9435	1.1242	0.0718	0.4977	2003	1256	1271.5	1.5	4	3	4	3	2	1	1	1	2	2	3	3	6	1	1	3	3	6	5	5	4	3	2	2	1	3	0	0	0	0
0	1	0	0.72	1.26	0.81	0	0	0.63	0.81	0	0	0.63	0.81	25.29	14.535	0	0	0.27	20.794	1.3524	0	0	1.8084	0.2939	0	0	0.6641	565.1309	8.5069	1091.5363	0	0	1.44	619.56	17.1	0	0	20.88	2.43	0	0	50.04	14002.47	94.77	7691.31	0	0	0.032	16.5427	0.5987	0	0	0.5453	0.0667	0	0	1.6773	49.3853	1.392	39.0373	0	0	7974.8103	60	258.6635	0	0	362.4829	7375.1814	0	0	87.4264	60	899.5291	89.8606	0	0	1.0191	1.1773	1.1423	0	0	1.1058	1.0699	0	0	1.1117	1.1281	1.2212	1.1826	0	0	1.5	37.5542	8.1429	0	0	6.6129	2.2727	0	0	13.2917	24.2788	8.0308	25.5709	0	0	0.0089	0.4756	0.0533	0	0	0.0711	0.0133	0	0	0.2578	1.5644	0.0178	0.1067	0	0	0.000064	0.027536	0.00076	0	0	0.000928	0.000108	0	0	0.002224	0.622332	0.004212	0.341836	0	0	21.4895	1.1386	0.0688	0.4951	2005	1297	1297.86	1.5	3	2	3	2	2	1	1	1	2	2	2	3	5	1	1	2	2	5	5	5	4	3	2	1	1	3	0	0	0	0
0	1	0	1.08	0	0	0	0	1.17	0.81	0.72	0	0.81	1.485	0	14.445	0.99	0.81	2.7311	0	0	0	0	8.4537	1.5676	1.551	0	3.327	6965.2007	0	23.9783	4.8616	12.769	104.13	0	0	0	0	296.73	7.56	12.96	0	284.04	21081.15	0	229.95	125.64	357.84	1.68	0	0	0	0	3.9307	0.312	0.204	0	6.996	24.0467	0	2.196	4.7453	5.9107	788.8936	0	0	0	0	134.1641	216.3331	60	0	134.1641	78.541	0	480	123.6932	161.5549	1.0687	0	0	0	0	1.0855	1.1974	1.0537	0	1.1135	1.1129	0	1.1771	1.1415	1.1065	9.2464	0	0	0	0	12.9913	6.1579	3.7083	0	23.3805	10.2448	0	8.2647	23.8267	17.5669	0.2222	0	0	0	0	0.2889	0.0222	0.0356	0	0.7867	0.0356	0	0.0444	0.2	0.4178	0.004628	0	0	0	0	0.013188	0.000336	0.000576	0	0.012624	0.93694	0	0.01022	0.005584	0.015904	10.379	1.1065	0.0653	0.1214	2002	1158	1153.11	.6	4	4	4	3	2	1	1	1	2	2	3	4	7	1	1	2	4	5	5	5	3	3	2	1	1	3	0	0	0	0
0	1	0	0.54	2.16	0	0	0	0.72	0	0	0	0	0.72	0	30.735	0.45	0.81	0	39.3033	0	0	0	3.1571	0	0	0	0	4929.6312	0	25.4075	0	0	0.54	499.32	0	0	0	30.06	0	0	0	0	21533.58	0	434.79	0.9	0.81	0.0133	16.156	0	0	0	0.576	0	0	0	0	20.9347	0	4.5653	0.032	0.0187	0	60	0	0	0	90	0	0	0	0	67.082	0	251.5549	8868.3369	0	1.0048	1.2031	0	0	0	1.1065	0	0	0	0	1.1369	0	1.1831	1.0699	1.0343	1	40.7181	0	0	0	5.8649	0	0	0	0	9.0072	0	12.3929	1.7143	1.1667	0.0044	0.1733	0	0	0	0.0578	0	0	0	0	0.08	0	0.0533	0.0089	0.0044	0.000024	0.022192	0	0	0	0.001336	0	0	0	0	0.957048	0	0.019324	0.00004	0.000036	8.9305	1.1551	0.0813	0.0832	2002	1647	1647.25	2.4	3	3	4	3	2	1	1	1	2	3	3	3	7	1	1	2	3	5	5	5	3	3	2	1	1	3	0	0	0	0
0	1	0	0	1.53	0.675	0.585	0	0.855	0	0	0	0.45	1.26	0	47.475	0	0	0	31.2212	1.3681	0.045	0	0.6165	0	0	0	0.0981	1018.6535	0	237.5345	0	0	0	394.56	23.13	1.17	0	6.21	0	0	0	4.14	16492.32	0	5578.47	0	0	0	8.564	0.6053	0.0373	0	0.1533	0	0	0	0.1627	24.2427	0	20.304	0	0	0	60	92.4342	180	0	657.9514	0	0	0	1249.894	67.082	0	134.1641	0	0	0	1.1733	1.1138	1.0708	0	1.0669	0	0	0	1.1178	1.0905	0	1.098	0	0	0	24.2632	6.8788	1.75	0	3.4706	0	0	0	4.3571	11.4866	0	15.751	0	0	0	0.1467	0.08	0.0089	0	0.0267	0	0	0	0.0356	0.5156	0	0.1778	0	0	0	0.017536	0.001028	0.000052	0	0.000276	0	0	0	0.000184	0.732992	0	0.247932	0	0	11.138	1.1046	0.0664	0.4009	2003	1359	1357.26	.6	3	3	3	2	2	1	1	1	2	2	2	3	5	1	1	2	3	5	5	5	5	4	2	2	1	3	0	0	0	0
0	1	0	2.16	1.935	1.53	0.54	0.63	0.45	0	0.63	0	0.54	0.63	23.94	42.255	0.72	0.855	1.5991	22.0415	4.0708	0.09	0	0.2121	0	0	0	0.094	1660.631	23.7049	207.5054	0.5019	9.7694	8.55	568.98	16.38	1.08	0.63	1.8	0	0.63	0	5.49	19257.03	229.86	2314.71	6.03	88.83	0.1627	17.0133	0.2827	0.0347	0.0187	0.0667	0	0.0267	0	0.2227	25.5107	3.232	8.6453	0.176	1.592	1484.7474	60	150	510	0	2485.6589	0	0	0	120	67.082	67.082	63.541	150	183.1665	1.0917	1.2004	1.1327	1.0605	1.064	1.1216	0	1.1455	0	1.1383	1.1327	1.233	1.1459	1.1046	1.1579	3.05	40.0438	3.9259	1.8571	1.1667	2.7778	0	1.6667	0	5.25	11.23	11.9314	10.5202	3.8824	9.4762	0.0178	0.32	0.0222	0.0089	0.0044	0.0133	0	0.0044	0	0.0444	0.4044	0.0311	0.08	0.0311	0.0711	0.00038	0.025288	0.000728	0.000048	0.000028	0.00008	0	0.000028	0	0.000244	0.855868	0.010216	0.102876	0.000268	0.003948	11.6845	1.1415	0.0746	0.2561	2004	1509	1509.8	1.2	3	2	4	3	2	1	1	1	2	2	3	3	6	1	1	2	3	5	5	5	4	3	2	1	1	3	0	0	0	0
0	0	1	0	1.08	1.44	0.45	0	0.72	0.99	0.81	0	0.72	0.81	19.26	2.655	0	0	0	21.7872	4.0043	0	0	0.5131	0.2782	0	0	8.4158	271.1086	19.1844	317.9951	0	0	0	818.73	56.25	0.45	0	14.31	2.52	0.81	0	640.35	12759.66	831.15	7375.77	0	0	0	24.2213	1.4493	0.016	0	0.424	0.1013	0.0187	0	13.8813	61.8067	11.9747	34.4987	0	0	0	60	60	0	0	496.5884	2781.1149	0	0	90	60	270	87.4264	0	0	0	1.1515	1.1448	1.0699	0	1.0983	1.1663	1.0343	0	1.117	1.1183	1.2399	1.1322	0	0	0	47.7696	10.9	1.2	0	6.1154	3.4545	1.1667	0	30.9645	31.7414	23.4041	22.836	0	0	0	0.7111	0.0667	0.0044	0	0.0667	0.0133	0.0044	0	1.0622	1.1556	0.1556	0.3467	0	0	0	0.036388	0.0025	0.00002	0	0.000636	0.000112	0.000036	0	0.02846	0.567096	0.03694	0.327812	0	0	28.8235	1.1283	0.0703	0.5674	2003	1359	1368.72	1	3	3	3	2	2	1	1	1	2	2	2	3	5	1	1	2	3	5	5	5	4	4	2	2	1	3	0	0	0	0
1	0	0	0	0.855	0.495	0	0	0.45	0	0	0	0.72	0.81	11.16	13.41	2.7	3.33	0	46.4388	0.0746	0	0	0	0	0	0	7.0383	1052.9359	17.7272	499.6533	0.5417	1.71	0	191.88	2.07	0	0	0.45	0	0	0	1222.2	16819.92	95.49	4153.95	7.38	6.66	0	2.2973	0.072	0	0	0.0187	0	0	0	31.7667	48.112	2.3587	18.5133	0.192	0.176	0	92.4342	301.6421	0	0	0	0	0	0	67.082	60	1248.5191	67.082	1366.2357	1200	0	1.1433	1.0765	0	0	1.1065	0	0	0	1.1355	1.1347	1.246	1.2138	1.1599	1.1922	0	9.3333	2.7	0	0	1.4	0	0	0	51.2308	21.741	13.4091	16.5023	3.7895	3.6667	0	0.0533	0.0178	0	0	0.0044	0	0	0	2.2578	0.7867	0.0222	0.0756	0.0133	0.0089	0	0.008528	0.000092	0	0	0.00002	0	0	0	0.05432	0.747552	0.004244	0.18462	0.000328	0.000296	20.4075	1.1355	0.0677	0.404	2002	1183	1189.57	.6	3	3	3	2	2	1	1	1	2	2	3	3	5	1	1	2	3	5	5	5	4	3	2	1	1	3	0	0	0	0
1	0	0	0.675	1.35	0.765	0	0	0.765	0.54	1.215	0	0.81	0.72	0	28.35	0	3.375	0.204	14.6387	0.225	0	0	0.4516	0.3959	2.8682	0	80.2918	967.1806	0	162.1134	0	1.215	4.41	218.34	1.53	0	0	14.49	14.58	85.5	0	4924.44	16780.32	0	449.64	0	6.75	0.1253	7.76	0.0613	0	0	0.4133	0.5133	1.8827	0	72.2853	77.372	0	2.2853	0	0.152	3000	60	182.4829	0	0	345	324.4996	84.8528	0	67.082	60	0	60	0	9842.7892	1.074	1.1839	1.1458	0	0	1.097	1.1065	1.1141	0	1.1383	1.1135	0	1.075	0	1.1645	3.3571	29.4949	2.5556	0	0	5.9615	7.5	11.4839	0	58.3355	34.4931	0	6.0352	0	3.1667	0.0267	0.1467	0.0089	0	0	0.0711	0.0933	0.16	0	3.6978	0.7778	0	0.0178	0	0.0089	0.000196	0.009704	0.000068	0	0	0.000644	0.000648	0.0038	0	0.218864	0.745792	0	0.019984	0	0.0003	31.5345	1.1283	0.0634	0.3954	2003	1371	1376.86	.6	3	3	2	2	1	1	1	1	1	2	2	3	5	1	2	2	2	3	5	5	5	5	3	2	1	3	1	0	0	0
0	1	0	2.16	0.81	0.81	0.9	0.54	0.855	0	0.09	0	0.81	0.81	0	10.08	2.07	2.25	6.617	6.8128	2.0151	9.6245	2.1822	2.2572	0	0	0	95.9646	928.1706	0	13.4504	2.5938	18.6624	66.96	988.2	123.93	64.89	23.94	31.5	0	0.09	0	4363.02	16325.82	0	104.85	64.8	342	1.1627	30.8093	3.4867	1.2773	0.6533	0.8053	0	0.004	0	80.6013	106.4547	0	0.8613	1.1987	4.144	342.0526	67.082	142.082	60	67.082	317.9706	0	0	0	60	60	0	342.0526	108.1665	60	1.0763	1.1407	1.1214	1.1046	1.0831	1.0831	0	1	0	1.1415	1.1383	0	1.1105	1.1434	1.1428	8.1818	55.2238	17.56	8.8704	7.4242	7.9474	0	1	0	68.9705	47.6033	0	4.9275	8.7593	13.0484	0.0756	1.7333	0.3644	0.0756	0.0756	0.0978	0	0.0044	0	3.8178	1.2444	0	0.0311	0.0933	0.1689	0.002976	0.04392	0.005508	0.002884	0.001064	0.0014	0	4E-6	0	0.193912	0.725592	0	0.00466	0.00288	0.0152	44.3985	1.1383	0.065	0.4337	2001	1432	1428.72	1.7	3	3	3	2	2	1	1	1	2	2	2	3	6	1	1	2	2	3	3	4	4	2	1	1	1	2	0	0	0	0
